"","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","pct_in","pct_out"
"PIK3CD",66.1831286142292,-1.69092752746336,0.262458558997528,6.07426615996791e-13,6.94347503976189e-12,"Significant",11.8043844856661,15.0748485887327
"PIK3CD-AS2",4.7133422181318,-1.64636380245808,0.721103978757989,8.686724009723e-05,0.000349573588454505,"Significant",0.843170320404722,1.71408981830648
"CLSTN1",792.726571013378,0.0110569128867436,0.0823314195929157,0.883901808741462,0.924918764217787,"Not significant",88.7015177065767,60.85018854988
"CTNNBIP1",233.887774345406,0.506414404120241,0.130063582853164,2.60581472712692e-06,1.36399679413792e-05,"Significant",56.9983136593592,28.2390583933265
"AL357140.1",1.95725242504224,-0.0550960491147368,0.647865114343034,1,1,"Not significant",0.674536256323777,0.443377899668609
"AL357140.4",7.73065594900487,0.829548709574375,0.445317352249853,0.0267735020920582,0.0577671443158547,"Not significant",4.38448566610455,1.35070277682551
"LZIC",158.33242700629,0.0176980683680311,0.112086886890311,0.147524937211887,0.236276846710571,"Not significant",44.1821247892074,25.494229230945
"NMNAT1",98.3057720969484,-0.109391824262839,0.167658848865324,0.239929461523578,0.344599732779831,"Not significant",31.0286677908938,18.0185121700377
"RBP7",7.16198756486761,-2.30882663435735,0.649525484035386,5.45651784605049e-12,5.67744637610449e-11,"Significant",2.02360876897133,4.02468289338361
"UBE4B",1269.96999605086,0.0925565697775314,0.0967314855510943,0.325444154709158,0.432486036407331,"Not significant",93.0860033726813,72.4168666438121
"KIF1B",3577.25642659263,-0.117736031023082,0.070549894321886,0.0589190428582267,0.112439030927427,"Not significant",98.9881956155143,86.4152668266484
"AL139424.3",26.6172701874247,0.448001143395224,0.279301548392986,0.0756163302544394,0.137741607872436,"Not significant",11.1298482293423,5.18797851674094
"AL139424.2",27.0618193674473,-0.189546296934443,0.235625394266666,0.21893395918743,0.32142724201065,"Not significant",10.1180438448567,6.7009484630328
"PGD",96.4473440841336,0.290164431894325,0.151886333785708,0.0521285835508549,0.101401586986134,"Not significant",32.7150084317032,16.6838075648497
"CENPS",66.5777582367408,0.610828462854439,0.180108019412541,0.000133388268106333,0.000517518362514816,"Significant",27.4873524451939,9.7268883556165
"CORT",17.5570266904278,-1.37793939183561,0.575580744766682,0.0025541483021263,0.00743719933189957,"Significant",5.90219224283305,3.61330133699006
"DFFA",166.3130754676,0.161662356352619,0.109479280908149,0.110720824829418,0.187482766728,"Not significant",49.2411467116357,25.9993143640727
"AL354956.1",1.88069753139923,0.151967056913985,0.583581625008203,1,1,"Not significant",0.843170320404722,0.425094274940007
"PEX14",814.336587161821,1.50849834475805,0.0767334446146156,4.76215765251676e-88,4.05378670170489e-85,"Significant",92.0741989881956,44.5754770883328
"AL139423.2",9.49151298744778,1.72718570687547,0.58274154740628,0.000541261942834268,0.00185342241644318,"Significant",6.91399662731872,1.01702662552851
"CASZ1",589.977977739218,6.21056412958964,0.18749683810737,2.91429307104399e-168,1.58770686510477e-164,"Significant",91.0623946037099,3.00308536167295
"AL139423.1",25.5776644165865,6.08426692411328,0.373593315172581,2.47539910511363e-51,3.85313552133115e-49,"Significant",19.8988195615514,0.196548965832476
"C1orf127",21.0156379118908,3.61280661981283,0.243941887928917,2.603542914801e-67,1.02783346375622e-64,"Significant",13.9966273187184,0.719917723688721
"TARDBP",371.614360829117,0.544167020432664,0.100209764829111,2.57545408565871e-08,1.78330882799551e-07,"Significant",75.5480607082631,42.8499600045709
"MASP2",82.1993662799568,0.792161915080421,0.457814922156275,0.0424956269629015,0.0854618588755582,"Not significant",37.2681281618887,11.776939778311
"AL109811.2",80.6724819430488,1.00194080000954,0.258182930262354,5.01076795426266e-05,0.000210735400762876,"Significant",37.7740303541315,12.2888812707119
"SRM",195.855916884484,1.60979715379097,0.136386396363343,1.13362311985559e-32,5.71849884904931e-31,"Significant",66.9477234401349,18.9029825162839
"EXOSC10",335.539197940371,0.192977166701078,0.0872859760503464,0.0246183368601849,0.0537968839416457,"Not significant",69.64586846543,42.3265912467147
